uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q106621876,Susan Ruzenski,2000,education,http://www.wikidata.org/entity/Q7691246,Teachers College,3,open-access publisher | private not-for-profit educational institution | school of education,1971-2000,"['open-access publisher', 'private not-for-profit educational institution', 'school of education']"
http://www.wikidata.org/entity/Q106621876,Susan Ruzenski,2000,education,http://www.wikidata.org/entity/Q5302745,Dowling College,1,private not-for-profit educational institution,1971-2000,['private not-for-profit educational institution']
http://www.wikidata.org/entity/Q106648106,Joseph Aliganyira,1986,education,http://www.wikidata.org/entity/Q4746980,"Amity University, Noida",2,engineering college | state private university,1971-2000,"['engineering college', 'state private university']"
http://www.wikidata.org/entity/Q106648106,Joseph Aliganyira,1986,education,http://www.wikidata.org/entity/Q2473859,Uganda Christian University,2,church college | university,1971-2000,"['church college', 'university']"
http://www.wikidata.org/entity/Q106697882,Hera Hussain,1989,education,http://www.wikidata.org/entity/Q192775,University of Glasgow,2,open-access publisher | public research university,1971-2000,"['open-access publisher', 'public research university']"
http://www.wikidata.org/entity/Q106729089,Joaquín García Rico,1973,education,http://www.wikidata.org/entity/Q682316,Esade,2,business school | private educational institution,1971-2000,"['business school', 'private educational institution']"
http://www.wikidata.org/entity/Q106729089,Joaquín García Rico,1973,education,http://www.wikidata.org/entity/Q2303432,University of Oviedo,3,open-access publisher | organization | public university,1971-2000,"['open-access publisher', 'organization', 'public university']"
http://www.wikidata.org/entity/Q106765842,Furkan Contar,1995,education,http://www.wikidata.org/entity/Q483758,Anadolu University,2,open-access publisher | public university,1971-2000,"['open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q106765842,Furkan Contar,1995,education,http://www.wikidata.org/entity/Q1922090,Mersin University,2,open-access publisher | public university,1971-2000,"['open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,education,http://www.wikidata.org/entity/Q201492,McGill University,3,open-access publisher | public research university | university in quebec,1881-1910,"['open-access publisher', 'public research university', 'university in quebec']"
http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,employment,http://www.wikidata.org/entity/Q1797448,Connecticut College,3,liberal arts college | private not-for-profit educational institution | school,1881-1910,"['liberal arts college', 'private not-for-profit educational institution', 'school']"
http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,education,http://www.wikidata.org/entity/Q131252,University of Chicago,3,private not-for-profit educational institution | private university | research university,1881-1910,"['private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,employment,http://www.wikidata.org/entity/Q49204,Smith College,3,private not-for-profit educational institution | university | women's college,1881-1910,"['private not-for-profit educational institution', 'university', ""women's college""]"
http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,education,http://www.wikidata.org/entity/Q30598117,Science Hill School,2,school | school building,1881-1910,"['school', 'school building']"
http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,education,http://www.wikidata.org/entity/Q20266894,University of Berlin,1,university,1881-1910,['university']
http://www.wikidata.org/entity/Q106805862,Valérie Baudson,1971,education,http://www.wikidata.org/entity/Q273535,HEC Paris,1,business school,1971-2000,['business school']
http://www.wikidata.org/entity/Q106805862,Valérie Baudson,1971,membership,http://www.wikidata.org/entity/Q112611146,HEC Alumni,1,organization,1971-2000,['organization']
http://www.wikidata.org/entity/Q106952452,George A Howard,1966,education,http://www.wikidata.org/entity/Q192334,University of North Carolina at Chapel Hill,2,public educational institution of the united states | public research university,1941-1970,"['public educational institution of the united states', 'public research university']"
http://www.wikidata.org/entity/Q106952452,George A Howard,1966,education,http://www.wikidata.org/entity/Q7989734,Westtown School,1,school,1941-1970,['school']
http://www.wikidata.org/entity/Q106986488,Yussuf Nuhu,1948,education,http://www.wikidata.org/entity/Q3510662,Agaie,1,local government area of nigeria,1941-1970,['local government area of nigeria']
http://www.wikidata.org/entity/Q107100317,Q107100317,1977,education,http://www.wikidata.org/entity/Q2904541,College of Management Academic Studies,2,college | publishing company,1971-2000,"['college', 'publishing company']"
http://www.wikidata.org/entity/Q107110600,Chrysanthos Savvides,1971,education,http://www.wikidata.org/entity/Q1474656,Athens University of Economics and Business,1,university,1971-2000,['university']
http://www.wikidata.org/entity/Q107110600,Chrysanthos Savvides,1971,education,http://www.wikidata.org/entity/Q1333399,University of Leicester,4,educational organization | higher education institution | open-access publisher | university,1971-2000,"['educational organization', 'higher education institution', 'open-access publisher', 'university']"
http://www.wikidata.org/entity/Q107192845,Nicolas Piccato,1973,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q107192845,Nicolas Piccato,1973,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q107270919,Yair Hirsch,1976,education,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University,2,academic publisher | public research university,1971-2000,"['academic publisher', 'public research university']"
http://www.wikidata.org/entity/Q107364104,Nicolas Julia,1986,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q107364104,Nicolas Julia,1986,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q107364104,Nicolas Julia,1986,education,http://www.wikidata.org/entity/Q1558586,Hanken School of Economics,3,business school | graduate school | public university,1971-2000,"['business school', 'graduate school', 'public university']"
http://www.wikidata.org/entity/Q107364104,Nicolas Julia,1986,education,http://www.wikidata.org/entity/Q16661618,Lycée Saliège,1,lycée,1971-2000,['lycée']
http://www.wikidata.org/entity/Q107434099,Andreas März,1972,education,http://www.wikidata.org/entity/Q1657400,Ignaz-Günther-Gymnasium,2,cultural heritage ensemble | gymnasium (bavaria),1971-2000,"['cultural heritage ensemble', 'gymnasium (bavaria)']"
http://www.wikidata.org/entity/Q107434099,Andreas März,1972,education,http://www.wikidata.org/entity/Q157808,Technical University of Munich,4,institute of technology | local internet registry | public research university | university of excellence,1971-2000,"['institute of technology', 'local internet registry', 'public research university', 'university of excellence']"
http://www.wikidata.org/entity/Q107435386,Xyla Foxlin,1996,education,http://www.wikidata.org/entity/Q6537817,Lexington High School,1,high school,1971-2000,['high school']
http://www.wikidata.org/entity/Q107435386,Xyla Foxlin,1996,education,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,3,open-access publisher | private not-for-profit educational institution | private university,1971-2000,"['open-access publisher', 'private not-for-profit educational institution', 'private university']"
http://www.wikidata.org/entity/Q107435416,Vincenzo Novari,1959,education,http://www.wikidata.org/entity/Q593321,University of Genoa,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q107435416,Vincenzo Novari,1959,education,http://www.wikidata.org/entity/Q1136829,INSEAD,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q107449521,Amatzia Samkai,1981,education,http://www.wikidata.org/entity/Q1124657,Bar-Ilan University,2,academic publisher | public research university,1971-2000,"['academic publisher', 'public research university']"
http://www.wikidata.org/entity/Q107627885,Lloyd Cotsen,1929,education,http://www.wikidata.org/entity/Q21578,Princeton University,5,academic publisher | colonial colleges | private not-for-profit educational institution | private university | research university,1911-1940,"['academic publisher', 'colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q107627885,Lloyd Cotsen,1929,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,2,business school | organization,1911-1940,"['business school', 'organization']"
http://www.wikidata.org/entity/Q107654158,DC Glenn,1966,education,http://www.wikidata.org/entity/Q4926280,Blessed Sacrament Catholic School,1,school,1941-1970,['school']
http://www.wikidata.org/entity/Q107654158,DC Glenn,1966,education,http://www.wikidata.org/entity/Q1468161,University of Colorado Denver,2,public educational institution of the united states | public university,1941-1970,"['public educational institution of the united states', 'public university']"
